NU_INSCRICAO,NU_NOTA_MT
825b9a5eb0d8725082051b41e082aed01dc9be7e,382.1698824672579
67d77c90ad21e26bfc94677547f6910b01dc1d32,453.9020401436643
74271d115ce6ed32aa2aa834385200a606c62bce,373.8994090424924
6efd349903f7b391b6f920cc76de7b507258a8c9,432.3694893557677
c0934de7b64b1ea909ce77c97580606e18936874,549.9923704965304
f81906feca10f1eeb5153e9f662a06040dc795c9,533.943487591645
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,487.2807450341161
2ad02e38865830766bb87531dcb154852364eb39,479.69200876460326
f986cc713f62755c8e4e47a388f9775fe2f46b40,459.91051495531315
143481c553f2f07d71a7b02d4364cf716eb213c3,522.6152640977518
7c2c0ca131808098924fa3305efe67029c95e527,493.91060644447793
862074b9b6dcb5e90476279725b9d0aa991f1e86,408.5566632835479
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,434.49400064124166
cd532929efcd6be773ba62fc83c631a77eb24e94,508.96812392784864
64a70bc39c408304ecb8e572765315a3896ff833,465.23103947380196
5573caf7f47589820461e64565f85c11bf9f122b,401.11330749988804
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,543.4270672655379
e7f989fad23aa525007003e7d1382ae56c9947f5,417.19728074688527
44b8f6f734d554fec0da2e60da8d27868798c802,428.0380479386519
34d6082a74330b3f5bc565fc573674afaa03f661,615.6273415651515
d25c087f96c3997d6328b953d4a710d27ef5838a,552.7544896694277
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,448.6998283134267
e447d3f2d58677fd267d7a03f501ef642a1d4e06,406.3916499825109
fbe1950b1a096572f21ea11345473fefcba6c84c,425.81413899533015
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,527.3125680342382
48bb95f95bf1597bd67366fb50610ada3df98863,444.60239967489326
51ae593280f360e68b5400abcbb0d37f1ecade71,525.2903141475756
6058199e6bda1e0af51a1186b65ff76d4fe4035c,490.3921708516233
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,467.3432712315636
31a4df5d818242efa0d50309c9bd5e503d3811fe,402.61377482297405
89c71043264315c4e0eea0f8775363a12dc82061,378.4507350959035
81d76646552b14b85adb5d258e5a135fd7ddb86a,451.8999020463015
c4a3b96cff4393b06246604527f1a558ad8b66b3,486.70479767013273
45eab0d008b4971810ca4b2d7b735916d9991a9a,619.2853205964382
982fd0566d5924b506fe1477fda3513984c4c702,508.45967258113416
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,478.4845928902097
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,389.6191911611026
8cadd025151167286941b7d4f113e0335e046bbb,536.4207583163475
6629196865947bb489338e3fa1c9f0e56614ee72,441.311452836911
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,355.3466084894032
bff7d200b32aa005540af908fb325a46ca9bb742,401.88354541859303
5d42040f9935aff1dabc32c4f5a578148138e1af,388.31393907607026
bd01964e27b0e530ca458b382b07493aeb48a2ef,345.3412861621585
6588cdc7aef843b1775104bc38017bb3f808c7bc,476.46081395199656
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,554.9875838792327
1d705b7b461dfd626645d5df319ab733c1c1ca73,431.3412016324489
106b58912414f794e754883865bf6e4cf68adfbc,403.6839345130933
973c923e39db780e329a64c6049dc85d9be17978,317.6794839911408
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,486.59393656173097
7f9879b40a268318e2a969e73156aa9df7a48c13,475.52163554439835
866d7784ed1380003929da44f965aef9339702f9,446.8571825989481
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,464.62589694482494
f66562b958e6349449b87fea0a01fab214f6ec8b,434.32464869317795
beefc7a89a2d9882e5983d80e356f8b7c23994f7,467.7107346930922
82d7709a8445664e93038482fbfee478e8a40273,472.928207452162
e3929d32c498f8e45ae326017cf7c60308880d94,603.3402908053199
9da35674034a0a1373298436fdfb2f1d840a6da2,445.95585443517774
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,417.99240711445805
d426e04457c4fc8b4068a7da6805a7ab8e07224d,410.95034074677756
f5c04dc290d6706af8214800e25be19129dc9f7b,434.4346362543648
cd20ace0b8fb57cecb028764042f1c7851d39507,427.168943206118
eb5f0ef501357740c2ac626bf1ce233475aa47af,437.7679526326774
383f9cdf1c3d46a2cd312345792cf74f15e4b746,498.82152552721385
fe23ba819708fa369addcf9e6dcc7657cab3a96a,427.2085691416595
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,480.6536421312185
b0e8139fa43e8c764878dcd69f3548d74353d838,410.51967307237527
9284a89fdbdd88fe9877dad42e9984e7e2484e20,462.40476368913653
f4c4cee74ce9ede036564ef9b80aba39c768e126,427.3154882754945
b8fb9eb73a9f599896d49678bdab39e07479b2ba,409.41080076627554
bee771ff249f080561ad1b67c3a0050a3ab89b32,450.63243001092565
809ec35d37a181001a42e6340709505e78a2c577,464.3008247920438
67da0b704f0c6cc6037509ab516aaaf58fd950b0,439.0571852538929
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,418.07418678792885
60290f6053f0e9a625bc9d2f699ca507e8985292,466.489877312113
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,467.91999050092375
4dff8608a5941c894c2f71aae910da722b5b2b2d,461.0421211276915
67833093fd0fde740199378acf55c33de750736f,425.0723090903595
23c6b7ea47102c0ba28ac805a03304d515494ecd,414.77840377101154
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,464.1237037486793
68b155dada9a40aafaaa7714e063a432dd8275d6,413.5012103732656
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,569.0326042802196
04df4468d9913083f7984969a8b2892f210b4193,427.4979833134472
cc2a0d12abf9b0917d668bec85e91fafddac7c45,469.379438194725
e9b1849607e9d8ab47b7fc39be369805313dda59,413.30037631966036
95a22a438d6ae5aae37830d6a7fc74e75fc981af,541.0143209086119
27584421ac81833fb4ccf564a6fcdd4ac2b698be,470.94108081441993
e720fd525ae844a709b93fdb28f7914c48d8160d,508.5392732050092
24fa503c4c1225e71a37fe92b354c626e099cbb6,421.5891106168496
6af857c10637e8e60ee8723080d306cf45181a2f,490.57297247515464
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,472.7132926652481
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,418.26092202626955
3a9507cc35b592af5172dd8ebb28cc89827e3f68,452.52435588002646
551f1885fa0f60bb05f612a39cafe53130ac961e,409.2382670961845
cc3750ac71c85cc688659b3eb20dc112738eb623,527.5366794022761
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,465.0367198343471
9c87e30e40e82eba487a7fb0b594eb881db74389,462.00335450740073
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,491.5519668845732
16f6526457cc7d849c2a9829efa0e021c78353f0,449.6950067970648
74b0cbfbe74747c9780b564db3e624d3c19878a2,371.26380365561477
fc67a6d22a9d1beadaf42cd714789d5749800b19,406.96445294308006
d0c7acbad13d292e637f23633da232e29186e20c,442.8040078681585
b921a4ac834cc1109c06e7c1de9439c0daf16e06,495.9292107414128
e31ee5529458da77ca3239ca06f64465e737e454,436.92407746065976
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,461.1773825716821
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,509.84072849059305
05a25962f9f30d8544842ec3d79244e99d11017b,505.1218485886724
458f801c533d802e3655e9bbced52ee22826f197,427.7790168844815
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,396.32579513366295
293ffd1359a352518d31928214161b644128851e,538.0478050503414
95068b8d72613d8b51b22243060dd50a498e4dbf,497.2847731544257
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,395.79562361567014
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,412.4389841877605
758e005c28f680380e79d7935f29ce42c3b49dfe,481.89634447508433
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,439.85277012990525
52a23c1eb5ea201859a91a6cb70114032878f7da,374.98506186693453
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,471.8483016935595
ec12ea01cda3dcf0c6271ea7140c656f4774264b,435.67538529404305
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,451.7922334497821
131010225a14ea18fa1748a59efd6413fc0eb338,507.36241894814594
a2b095e8fed2a3edb2a751b5e1e71336757e278d,488.8361472405431
766e70bac5c7e88381749ba3f140e03132b0858e,403.3316594900033
92f75ecf86b6e027c977162cc4297db8d280b2be,418.9560424593492
a3af6be26868494212d438ddc80ba11e55d7261c,470.2454252570347
defb13732108dd8d257e70b84e439d9020576209,484.5498183358165
8120c2970d5087725caa5d3d87fcfb24155d181b,402.1461628724529
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,544.0726907042196
95ced045710caddbab17dd0552eed9f15d76b4b8,468.47019560216177
17cafdecd37633480065ba97838ed940156e0a07,476.5997371466241
5f553236d725160fdbff443604199b293f1f44ce,436.77544463061395
869b7dfefe247dfa859db744c33c2678411dd945,507.0833200870141
c910640a6e6c25b259dfcc4990f2899245e988ca,418.95039290964917
c9210ff822feac437edffb18dda200a8f3ea1a59,470.1969177087667
e18348afecf00cc3d88f3ba48351ce1843f220a0,505.259798102281
5954217e13179b6043acc782e102668a2612a8e4,403.6642340103296
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,459.7427125987466
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,419.242722507508
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,410.32692923338095
a7275f430267de859f35ff4b68e4a276e5be7279,328.84762480739965
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,467.1320235302171
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,493.71434619390936
812dad3abf68e537e7a5f58627c83daea4375233,423.5601370980398
8b9fea02641babf2396079c6edfed9abb45117bf,456.37930402664256
d8788a6c3e384b392b77f519451fed79c34453a2,585.9423070675919
1e6d53083bfb60a532c211edc06a3b3122eaa340,488.6014443080232
1db27ec90efad017f1e8e8998389d75f98149663,369.1496552121
ee22b8c134e9178600d57236685e0822b2034601,535.0458895436284
b03c5ebab160571176fd665bad3b559d23d28f4d,508.1938324221108
018c21da2ea1df6cc5d00ce480c48672c234ddb5,555.9431500861615
5a71e57629eb2d9b1281fa0acf78fc410f82233a,415.52186336031036
63add5acaf261ef36ff419c5cf3301d8b1a91b06,386.3283588455962
5b7f5fb34de0f846635830319871e2bdd06857b1,462.3884768308766
e074b29573906c0b39248900a4d73df3a44cb72f,470.2090194946477
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,467.6812025544251
6581d33040854c49896098641bd48cca28d0bfb1,407.62972255479974
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,453.75673723914747
e5129f4e0fead85906b2b0ef48b253420c85060e,405.45100367878734
64a758225c8fee36cfc6a33f8ce52435bee3f22b,412.6842959686263
7866c1a752ede108330f59479ba22bbe27e24959,417.89516367814986
e2d2423c2aa3c3191363bccba383a85740b6003a,471.0712082838279
e26a4055e714830a051bbd4118cb4e10cfe613f9,447.53477177328125
a2a35215a2bacc65b551efa3a17f34c5566ba27b,453.2590164487169
9e53b4840e7a00693adbb1eb46654e76c8309a61,439.35394000651
4665254e0bacb0ecb8a006903b69fa80b51490d5,506.82979269660643
166fb0fa70c428f172f3fcb85eddff4b3ca33545,510.76584178453237
16ba4511e82380eebd8917142d36a7f2ca28afd9,416.27148887133035
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,395.73624757137753
3783d0f562e9914300b98214cbf59c47df628116,389.8895263442778
6259df3d2eb137841e632a56f2f7cca3e3ff4172,494.73518592083065
89b4c8805837e713f9a730c673c222d2fe78bd69,404.8331569318324
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,549.3352904239282
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,395.2526387255933
c90b14063cc4b109019cacd40eba1359439a23a8,436.734910363069
49412082f17170a1b1a7a0f4811fc3f84cab68d7,427.66803873234545
9f8d3b5c8003823b00814d8650478f4a4123310e,541.6216149198599
973f904d79c6d3556de58dd6a26972c4d1f519ac,394.49271338745984
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,430.28715323985676
236ccca2305d258085cfccd31359d025e8c2ef03,476.7726170893848
35c68cb7b68131dd4395dbaaceafc098adb26efe,484.0741319192842
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,407.7607421100744
39f3b003b013995457d88d0f976e589375ea381c,585.5093372074339
be2efc5d7aac68e406e259efd6a1383b0535d030,519.1929538568556
05654f1872402567f29cb0dbd2b6a67ca962ba20,357.47963550086604
01ef84ddbd815b848e2791e31d1e1fb530af0800,438.1627588833561
0347f75702f7a58defa7830fd2160be814ee63d7,462.9865486294033
e9f4a7e0f743c19594d064f493acc7da5705cb97,455.90777136888863
cbc361742d9f5471b72c408c86a163a3a0babdde,460.34693116013557
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,413.60135635824935
b935e46f14ef9cabe4855d768f80a882afc5bbf3,527.5086996435946
dd89be9611dd1e70f883c325c3de4bfd4beddd54,560.9500768976723
7a6f4434324d90047db1434d2218b125200749d1,505.4335445182931
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,478.2843435650527
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,583.7866839958494
53758d4e489f33ad1709258781c0db4fab9b5803,478.7701369799887
4d1782421e1635415765058a400cbf70e2efc504,502.82908772465163
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,451.55216360171494
09985e3d85e82b3a084a6854d96f6eaaab8d8273,407.64625715523925
52e6e0e10f90361c2ff44016e514330a60be586e,468.86233200337415
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,477.00931212710793
4496d0d42a729a789643e669e0f73b068777f1d7,444.9172570984853
0e62088a0bd61cefe0756a63c5af7132651e9eea,443.45511674685486
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,539.4759738885898
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,426.4952695260864
c16dc22c158d28ef77c69463309bd08d7c5b6736,438.78315513420023
62f07fb05c1335d56823a296968f0052ef393852,512.086976100185
c921879f4f48c0cc5ba092b03e62973976c85a17,453.1214974297802
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,518.5117106114785
fee103a972b59d0ccba0feb8675a40a245112360,422.58612046553185
49aafbfd3dc45435f5e1755a2e0723967d683a6c,455.90693533953504
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,514.6660190277341
65b711ff6055c05fb83d01e46da49803d9dab58f,449.1171003350953
a6edeceb9d45fdd9f131984206250b116b0b94db,537.9983098350775
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,374.4005336917485
0f73a216f0e2a2af8814d6faa530648df17cfe37,465.68172025719616
eca7b9fb647b11d556338ead147b829adeaee4b5,401.68585959318375
9d86872c99e4afc37f1c6b01357a3128f947cd87,492.29137307376857
34e428fff9d5931c622b15ee18951f781dbc571b,491.640558926977
6b10ac235069fa3fa257149b095e113710721781,464.1593750618921
6dd3df00297de5fc127deb03d1cb76ab9385d496,414.3370309327664
f578deabf3afe98992b136729474b1ed461bd6a3,514.7344603525729
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,558.9535322230761
e1526ef25f838eeb588fa4f3df0cc514376901e0,467.93225763950056
f2b7d6d8635b65fb4730a3860998148f83cbf92a,386.28494847084465
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,518.0198217617695
9943ea95b914e7b37549437fb292ce9608f10d41,486.19680309694
7d93473c5e877b59586deaaf559da053dbc9a7bc,456.6928647563915
e65ba317385a51e76379f53a718b43678d468a17,416.1764435554421
cb8a7c0c876d287354b99b4480e0c5fe360583b7,396.6215685495357
259303751b8f314105e5889e30e02c3c1a887c5a,529.5547621991961
62121076b2a2fc75f121ebb3d01af8a0f7b791be,424.97277576057286
c80f7b579f91b8d02382fe242062f2d75f271bb0,396.767506839455
901027c8d499d895e0022de833e1a05800e0dff9,466.53887773847987
e63c018e3539baa1a5480a84bc7d83d5dd428c18,443.93788948243036
07c8954960c4774f911f34fc6ed6ecc80c418b3a,573.557299577457
addaffc4a499dbafbd55194706f75a50c1359f20,412.893505142487
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,467.1593702132009
6aba74ebcbbdb7b9f2a4483adeb769de06403004,444.52394991114136
d3380c010e39f08a398b07639fe9f091f9d6ebad,444.9605216614359
3245e67245c8ca0c162e45db30153c4a3870b113,496.94243928860067
37b44770511dcfd53cb5b84729e675c0052bec0e,505.33957052038875
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,413.2110512634423
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,406.71683286392044
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,464.5953586515884
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,315.4626872654726
27efa149460fd0952df3acd2b9b552baf5fc5dda,395.4681792425053
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,521.6072898696124
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,423.57623044033744
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,414.97686957406825
0654c8263516d72be6891a0ecca904f41c4d10b1,495.06118883439007
69a4a6042373b49e3abeb16903d90be32f41ed26,392.7472738561378
35e66128c079d902484cba327f1d99d9a50f8e70,383.350915112963
24507171dec4cee2f64c8819f2f0c33882138078,483.1586633588644
425b9425691ab3a12a19eb8553e6a66340827e6f,580.2495421389641
331cfb9e53861cd1304a66385b1f91bd844f9ae7,501.84495408586633
7d20da9fad6951e92128cb96ed65c0274725564c,398.7141668545578
35736d0db390f11f2655ecbdf2f4e0f95913c013,403.32604185994404
b4e3a0b877e12f70ec2fd814a664e3830107615c,456.51908014323624
cf61d7396561b36044ea119b74c7ea1cc1083895,407.6461494954491
5a8c458e9e19e15a59f06d7a86abae6207652e1b,445.0956857680087
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,480.09921264007846
ab91fb38c1472e50f726f6564b128125105c423c,402.74680603258923
fe6f686f595cce82b0e423d735d93376e1078970,498.3238420057553
ca929d2fce6afa19a2a44d7324f59b5571504a56,376.1186388408821
355146e8b44a5170d6be887d4a885381389a88c2,465.824420809255
b307abb62bc1660ab857080595abca38e67569a5,434.2320845848883
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,474.6893877591326
daca5f01d4227d57dc02b533dac9aadee17d874a,377.55231573755395
418d7059d5266d440e6e6d952d1091955e8e096a,582.7564973422983
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,517.6159003929959
7cfc0106adedbc2997d97ba062c2d73a315735e9,500.5181124576587
0968f25447365f5338e2183ff45e60ac1cbc662b,436.84818150933364
40a8e7f491eef8f056f80ff22b4ec822ab44b257,416.334627728531
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,436.5651759086106
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,426.1789755015152
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,435.1325207008615
3f7db50e487aac041dc7a93dadc63c2b64f35f35,480.02775904231305
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,389.44269202007854
564ef83dedb5fc55f4d18dadc833a59be5b66b93,431.14517077563903
6eb99d9fcf3725c82dd85000687fea5c87ba5603,439.4530406582419
40b19d0d687b11c151e2e52a1c45cdc228367248,473.53989162517877
306994c5a4709fc9524805e27a94b0af37b710d6,419.51949961815455
05f29cbe52e4638f8522b4cf7156451be52f820f,535.8635124564611
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,505.2412483468566
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,402.81732662995637
8a2887db89c942c5db855014d17f83d72a42d1da,465.01257969434505
50fefecf2b22217f20e38de53a9d373f2e6fb479,459.43425682008854
806c930bc010bd0594fb1988bad5371989cbf48c,424.44252520568534
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,437.7788225085835
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,462.25109687204326
68714d974b0744f451c5ebc8fd4d8098f6eec52f,412.20669787004067
014ea6d95ae315c024af366feda8ad406bf24711,471.6993228169303
2ace1dee1b009246306a32a49ef67dc885559d05,488.3779333236714
47e8256128b8451f996f90e19fef736fc88f674d,490.954990347081
5bd64029979188029b354f74a3615c3e3ae51773,430.9459193917479
614a6af307a7a6f7c34e7f84970a86b22158c831,425.21959145917265
52e63792b8830a6145aa22af560859087b89ec3b,424.6580205820654
89a327243b1ccbf4bd9c83966951c9c3b334539a,415.8827992934315
b75727e7f8339da2534837df6a3b87cd893a3d64,363.5676234946774
6c998fe9d20676974cfbba5238729817364b81ff,473.48595210240376
3f3b28575c4adf02995f473f9fc96af185ea0ba3,405.8381383383942
5a9807c656339abe3e250fa7a6da78a597db03c2,506.9992899044286
fbfbea6fd499c91e414273325f39473a8660d3cb,491.11869052545444
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,431.1870200163637
e39ee7214eb0de339889086bbcc3fb9c27635e88,475.8275388187042
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,459.8746437453466
6a48260a4426d3440055e722abdf3904f72dbe71,433.5436157170094
6d4020e289006dd2b3882a9535f648cc7733654b,526.0551160984683
6959680884f838fa666cef4dcaf6f38c68015a75,510.714702808923
f10048cb12482c95e2bff728bb8b092c6de58185,473.92616138088385
c38df26822878ec8aec4e990a7dce9fbe3b31c15,468.191567406335
82918decf898ff34c3fb8f74dcc741d89f2e887a,442.33691125837834
0950ced524718e7354726002cce923bfd5768972,497.53042087003973
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,471.33236233226353
915381e62e7a246910a872eb342807407e71317a,499.02176223319583
774ac976cedb112ac8fb15af96fda500a5f027c1,450.2242895075201
339c2ad1c2f8bb87c25560267bcdbd010cff4960,373.61729867718543
7aaf4058b49b53fab1e8d023936c86a532346dd5,505.89428709408696
a181c0c7546bc7c4907131706417c491da1a52cd,448.4091528168485
a3686e592fcfaebf248e5ca8da561a4d782628a4,406.5417856902768
b0f54de8605b95594f5079f8e93b398af2f52672,452.44039954648173
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,417.88178033556983
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,404.9732924196695
5a74fe1978357687517961c52b82afca941dce50,550.0936898217053
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,471.3220268424741
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,446.14446738815025
03d53fc3a9770da7b0844e78e47a52e798c04ce8,484.5157083101194
f41128cb1056d63399675c16c8286d7210150017,379.7393437625904
d2f05e8ae57d1364d32809b7d713e04fa63de853,464.17018788209083
b96efbc24ac4066ae3936c2ddafe78ed418871e9,447.9946245104949
abae954c927448239a5e6436078f418a979b0aad,448.52189334027463
5b4829988c8d90c7c5245a0137eef128c18d8102,478.0576454397049
756688c3fedf01c54dea31e8409a94b7a3c04694,392.35713795221915
ace6be51908a3fe879847f98f5174cea72a01cdf,430.3895956915236
e88db80e80a0b432135c243486ae3edf9d8b16db,474.63725404767
082c3d2ba280f6190e82793d850c788800c0e9ae,468.9060403175581
8524fd62bdb022c65d047b3ac586b5c17e34953f,536.1264805181088
3fe9446652f81c99b93ef1bf102f1022e5439fc8,445.9743331887063
14ce0c624edc795fae639018735ade1be0211e59,431.6159774323894
549788486cf78528c47ede31d8526421baf3295a,442.7622693363992
9bed94403b260ef0410b3f7f5732d16d7e6d215f,471.40899609465487
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,464.2594270161567
6c517b7d64cde5d41ae87592cb14dd2fe3168465,495.59147566320706
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,472.13000409943174
a9249aa7951ddea050cc01b89a12ee5db95f38f1,401.05881964471166
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,423.14647997224915
000d12a79ec47849650d1b3253771ceac2386a24,504.8033250609438
50af85c0e1364b91cdcb1651a01a022ac37142e9,401.74629962274696
c6725f9c8ca6ff205288b39bd9980c9116607361,428.27397871016353
d42bc2942d9fa885151569ba45e2baf7ab81943c,378.92898285489514
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,457.0750260637152
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,476.84151089896756
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,413.82991088998926
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,482.1993445299264
22b66aad9fce2e642b0daf373bab9329d8433e00,500.8702608155873
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,420.4929544474652
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,427.62414214998034
03e6acb3a98cc51d6e56058043e291621582d9ab,416.02770817534963
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,430.21743818517797
015967617bb96a4bc84e4260886c823440005e70,438.04127330762014
647ebe14005592face7077d248e95dc47d912b2a,444.6531036125418
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,575.326114242536
ebcbc09552a7ba9a6e016861a635873387062ee9,409.6399238894764
27e16393da6359424708a050f66c875419a1fb31,436.924749041312
ee802970bc71823875a11b790d98a34c6601e35f,476.3977696184396
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,364.0581011643807
e5a719da84b172bade27c1f61389cc74460cc4da,468.48216055009914
10208b09bb9aac5776f0092d08807b4a93150d0d,449.5178384189486
4fe9b8abaf99cc5485fd9a196235166fbac553b6,436.49311743330884
7d12a3dcba309255f5e841bd9ed885f2195466bb,408.5862892574186
1d99cb01ecdaad2f21bb9538a57ac91823744125,515.3500303535093
dfc8df62be48b4b815e6fd18a3d9823259c35858,418.0568825535343
9f9a7c80e345d490250c4849330b45383a86f144,530.3098284173894
830a84bcfe5c2926f032e0cf1fe35e5578136c12,454.81707007128296
01a08f233725c5ded68d4802becc4d774d532994,457.9682877791337
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,453.39285189179964
7d778b7515045a7727f184e072593b861a5cdd3b,428.09227385713376
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,403.25458799004514
9ae4da56a8db81af0caf990ae6fdb45e58601fb4,420.06817139408537
0316f67e6e3ba4412fcc20519793e2e80ad234b1,404.8529241747601
7445f90d807cb216b27ef662dcda107e59ef9ef4,455.14366907088
7d5816ced6de8b7762dceb869f14673dfa0665e1,520.5316847690967
6830fd333d1fad4de7b3e17bb0be381413a4f55d,406.3957404937791
5107a030c384be7852cc120d7e509e46680b942f,519.6634350358265
8f71bd9e927f9eb966b110496452521a980cc991,468.2592127965223
f023a967d599c0b13c9668b23c15d0150edad2dd,441.806178263066
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,456.85010314003955
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,485.0527924314071
dc92aaa76343666c1ec20cc41c875e864e2d6ad4,396.8109232759541
67e4d2195af1d4908c534532a337a853f0b3eba5,607.3869726424603
1d54cca6dd5469a3d8096674fbfd706fba17d465,473.8419104158299
837285635890d35f81a26bc0c0febd72eaf0795f,506.8983547321696
c7bdce315a393a36f6564cf267a2fb1784cb67a6,383.39510971831464
be725ab1c9a7ebcb64ca2208556f135c601c0795,449.4321092431505
a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,469.0892390869798
79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,459.8678630221649
6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,485.5664610285377
6cb6d0fb483677807fa4709359282dda53262fe4,390.56074345629753
91063e48f730917c0d9db5e5268073e1fc0ef9c1,500.25280450268866
9c918fd6377dddb0271432f900f514e52f81cd5b,472.6767018876329
cdc98a05234e974ca0909162e91edd4f9bd6fbeb,400.10389060281875
bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,453.9198049855201
